"titulo","resumen","categoria","autor","fecha","link"
"Pese al acuerdo, Choferes dan plazo de 48 horas para destitución de autoridades","
 Caso contrario, el sector del transporte acatará el paro de ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/pese-al-acuerdo-choferes-dan-plazo-de-48-horas-para-destitucion-de-autoridades/"
"Tuto considera que la única solución a la crisis económica es un cambio de gobierno","
 El precandidato presidencial dijo que el actual Gobierno no sabe ...","Economía","Daniel Zenteno","4 de marzo de 2025","https://www.la-razon.com/economia/2025/03/04/tuto-considera-que-la-unica-solucion-a-la-crisis-economica-es-un-cambio-de-gobierno/"
"La FELCC incauta 7.000 litros de diésel de contrabando en El Alto","
 Dos personas fueron detenidas y el combustible fue trasladado a ...","Economía","Daniel Zenteno","4 de marzo de 2025","https://www.la-razon.com/economia/2025/03/04/la-felcc-incauta-7-000-litros-de-diesel-de-contrabando-en-el-alto/"
"Alcaldía opera al 60% en maquinaria de emergencia por falta de combustible","
 El alcalde Iván Arias advierte que el desabastecimiento de diésel ...","Economía","Daniel Zenteno","4 de marzo de 2025","https://www.la-razon.com/economia/2025/03/04/alcaldia-opera-al-60-en-maquinaria-de-emergencia-por-falta-de-combustible/"
"Pese a falta de diésel, afluencia de pasajeros crece un 20% en La Paz","
 En Carnaval, las empresas de transporte interdepartamental enfrentan falta de ...","Economía","Daniel Zenteno","4 de marzo de 2025","https://www.la-razon.com/economia/2025/03/04/1043153/"
"En 2024, la planta de fertilizantes NPK produjo 4.555 toneladas y generó Bs 23,9 millones","
 Durante la rendición de cuentas, el gerente de la Empresa ...","Economía","Erika Ibáñez","3 de marzo de 2025","https://www.la-razon.com/economia/2025/03/03/en-2024-la-planta-de-fertilizantes-npk-produjo-4-555-toneladas-y-genero-bs-239-millones/"
"Miles de turcos protestan por el arresto del principal rival de Erdogan","
 Cientos de miles de personas se movilizaron en la tercera ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/miles-de-turcos-protestan-por-el-arresto-del-principal-rival-de-erdogan/"
"ANH detalla desvío ilegal de combustible en Caranavi tras hallazgo de cisternas","
 Las autoridades identificaron desconexión de GPS y falta de hoja ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/1050417/"
"Morales acusa a Arce de conocer la situación del gas y no hacer observaciones","
 El exmandatario considera que el actual presidente intenta “lavarse las ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/morales-acusa-a-arce-de-conocer-la-situacion-del-gas-y-no-hacer-observaciones/"
"Pese al acuerdo, Choferes dan plazo de 48 horas para destitución de autoridades","
 Caso contrario, el sector del transporte acatará el paro de ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/pese-al-acuerdo-choferes-dan-plazo-de-48-horas-para-destitucion-de-autoridades/"
"Cívicos cruceños alertan que ‘la crisis del combustible es una bomba de tiempo’","
 El presidente del Comité pro Santa Cruz, Stello Cochamanidis, anunció ...","Economía","Erika Ibáñez","3 de marzo de 2025","https://www.la-razon.com/economia/2025/03/03/civicos-crucenos-alertan-que-la-crisis-del-combustible-es-una-bomba-de-tiempo/"
"Por falta de combustible, baja el flujo de viajes y las filas crecen en los surtidores","
 El encargado de Operaciones de la Terminal de Buses de ...","Economía","Erika Ibáñez","3 de marzo de 2025","https://www.la-razon.com/economia/2025/03/03/por-falta-de-combustible-baja-el-flujo-de-viajes-y-las-filas-crecen-en-los-surtidores/"
"El transporte pesado no descarta ir al paro debido a la escasez de diésel","
 El dirigente Juan Yucra dijo que, si el Gobierno no ...","Economía","Erika Ibáñez","3 de marzo de 2025","https://www.la-razon.com/economia/2025/03/03/el-transporte-pesado-no-descarta-ir-al-paro-debido-a-la-escasez-de-diesel/"
"Instalaciones de gas domiciliario disminuyeron desde 2021","
 El sector denuncia el incremento de costos de materiales de ...","Economía","Boris Góngora","3 de marzo de 2025","https://www.la-razon.com/economia/2025/03/03/instalaciones-de-gas-domiciliario-disminuyeron-desde-2021/"
"De 10 bolivianos, 6 ya cuentan con gas domiciliario","
 La Paz concentra el 37,5% de las instalaciones de gas.","Economía","Boris Góngora","3 de marzo de 2025","https://www.la-razon.com/economia/2025/03/03/de-10-bolivianos-6-ya-cuentan-con-gas-domiciliario/"
"Miles de turcos protestan por el arresto del principal rival de Erdogan","
 Cientos de miles de personas se movilizaron en la tercera ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/miles-de-turcos-protestan-por-el-arresto-del-principal-rival-de-erdogan/"
"ANH detalla desvío ilegal de combustible en Caranavi tras hallazgo de cisternas","
 Las autoridades identificaron desconexión de GPS y falta de hoja ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/1050417/"
"Morales acusa a Arce de conocer la situación del gas y no hacer observaciones","
 El exmandatario considera que el actual presidente intenta “lavarse las ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/morales-acusa-a-arce-de-conocer-la-situacion-del-gas-y-no-hacer-observaciones/"
"Pese al acuerdo, Choferes dan plazo de 48 horas para destitución de autoridades","
 Caso contrario, el sector del transporte acatará el paro de ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/pese-al-acuerdo-choferes-dan-plazo-de-48-horas-para-destitucion-de-autoridades/"
"Anapo alerta que sin diésel para la cosecha están en riesgo más de $us 2.000 millones en exportaciones","
 El presidente de Anapo ratificó que el sector necesita entre ...","Economía","Erika Ibáñez","3 de marzo de 2025","https://www.la-razon.com/economia/2025/03/03/anapo-alerta-que-sin-diesel-para-la-cosecha-estan-en-riesgo-mas-de-us-2-000-millones-en-exportaciones/"
"Claure dice que turismo en Bolivia sufre una ‘tragedia’ y critica ‘inoperancia’ del Gobierno","
 El empresario dijo que la falta de combustible “ha sido ...","Economía","Erika Ibáñez","3 de marzo de 2025","https://www.la-razon.com/economia/2025/03/03/claure-dice-que-turismo-en-bolivia-sufre-una-tragedia-y-critica-inoperancia-del-gobierno/"
"Impulsan el empoderamiento de las mujeres bolivianas en un foro internacional en La Paz","
 El foro “De la intención a la acción: Finanzas Sostenibles, ...","Economía","Erika Ibáñez","3 de marzo de 2025","https://www.la-razon.com/economia/2025/03/03/impulsan-el-empoderamiento-de-las-mujeres-bolivianas-en-un-foro-internacional-en-la-paz/"
"Complejo del Mutún podrá producir hasta 70 años, según su presidente","
 El presidente de la Empresa Siderúrgica del Mutún, Jorge Alvarado, ...","Economía","Erika Ibáñez","3 de marzo de 2025","https://www.la-razon.com/economia/2025/03/03/complejo-del-mutun-podra-producir-hasta-70-anos-segun-su-presidente/"
"Reactor Nuclear de El Alto registra avances físicos del 90% y apunta a operar en 2025","
 El proyecto de energía nuclear avanza hacia su inauguración en ...","Economía","Daniel Zenteno","2 de marzo de 2025","https://www.la-razon.com/economia/2025/03/02/1042841/"
"Miles de turcos protestan por el arresto del principal rival de Erdogan","
 Cientos de miles de personas se movilizaron en la tercera ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/miles-de-turcos-protestan-por-el-arresto-del-principal-rival-de-erdogan/"
"ANH detalla desvío ilegal de combustible en Caranavi tras hallazgo de cisternas","
 Las autoridades identificaron desconexión de GPS y falta de hoja ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/1050417/"
"Morales acusa a Arce de conocer la situación del gas y no hacer observaciones","
 El exmandatario considera que el actual presidente intenta “lavarse las ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/morales-acusa-a-arce-de-conocer-la-situacion-del-gas-y-no-hacer-observaciones/"
"Pese al acuerdo, Choferes dan plazo de 48 horas para destitución de autoridades","
 Caso contrario, el sector del transporte acatará el paro de ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/pese-al-acuerdo-choferes-dan-plazo-de-48-horas-para-destitucion-de-autoridades/"
"Planta de cacao en Pando inicia operaciones este mes","
 El emprendimiento procesará 290 toneladas anuales de cacao, generará 220 ...","Economía","Daniel Zenteno","2 de marzo de 2025","https://www.la-razon.com/economia/2025/03/02/planta-de-cacao-en-pando-inicia-operaciones-este-mes/"
"Morales acusa a Arce de recurrir a ‘limosnas’ y evadir responsabilidades","
 El expresidente critica la dependencia de créditos internacionales y cuestiona ...","Economía","Daniel Zenteno","2 de marzo de 2025","https://www.la-razon.com/economia/2025/03/02/morales-acusa-a-arce-de-recurrir-a-limosnas-y-evadir-responsabilidades/"
"BoA canceló 19 vuelos entre el 21 y 28 de febrero","
 Según la ATT, otros cuatro vuelos fueron demorados, aunque los ...","Economía","Daniel Zenteno","2 de marzo de 2025","https://www.la-razon.com/economia/2025/03/02/boa-cancelo-19-vuelos-entre-el-21-y-28-de-febrero/"
"ATT aplicó 47 sanciones y 264 medidas correctivas en operativo por Carnaval","
 El operativo reforzó controles en 14 terminales terrestres y nueve ...","Economía","Daniel Zenteno","2 de marzo de 2025","https://www.la-razon.com/economia/2025/03/02/1042782/"
"En dos semanas, el Mutún pondrá barras de acero y alambrón en el mercado","
 El Complejo Siderúrgico del Mutún iniciará la producción de barras ...","Economía","Daniel Zenteno","2 de marzo de 2025","https://www.la-razon.com/economia/2025/03/02/1042776/"
"Miles de turcos protestan por el arresto del principal rival de Erdogan","
 Cientos de miles de personas se movilizaron en la tercera ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/miles-de-turcos-protestan-por-el-arresto-del-principal-rival-de-erdogan/"
"ANH detalla desvío ilegal de combustible en Caranavi tras hallazgo de cisternas","
 Las autoridades identificaron desconexión de GPS y falta de hoja ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/1050417/"
"Morales acusa a Arce de conocer la situación del gas y no hacer observaciones","
 El exmandatario considera que el actual presidente intenta “lavarse las ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/morales-acusa-a-arce-de-conocer-la-situacion-del-gas-y-no-hacer-observaciones/"
"Pese al acuerdo, Choferes dan plazo de 48 horas para destitución de autoridades","
 Caso contrario, el sector del transporte acatará el paro de ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/pese-al-acuerdo-choferes-dan-plazo-de-48-horas-para-destitucion-de-autoridades/"
"De los créditos ‘bloqueados’ en la Asamblea, $us 438 MM son para carreteras","
 El Ministro de Obras Públicas cuestionó a los legisladores afines ...","Economía","Daniel Zenteno","2 de marzo de 2025","https://www.la-razon.com/economia/2025/03/02/de-los-creditos-bloqueados-en-la-asamblea-us-438-mm-son-para-carreteras/"
"Mutún: críticas al complejo obedecen a ‘intereses políticos y económicos’","
 El presidente de la Empresa Siderúrgica del Mutún, Jorge Alvarado, ...","Economía","Daniel Zenteno","2 de marzo de 2025","https://www.la-razon.com/economia/2025/03/02/mutun-criticas-al-complejo-obedecen-a-intereses-politicos-y-economicos/"
"Santa Cruz amplía su liderazgo en energía eólica con parque Warnes II de 45 MW","
 Con una inversión de Bs 536,94 millones, el proyecto evitará ...","Economía","Daniel Zenteno","2 de marzo de 2025","https://www.la-razon.com/economia/2025/03/02/santa-cruz-amplia-su-liderazgo-en-energia-eolica-con-parque-warnes-ii-de-45-mw/"
"Venta de cemento rompió récords en 2024","
 Pese a la crisis económica, la construcción se mantuvo vigente.","Economía","Daniel Zenteno","2 de marzo de 2025","https://www.la-razon.com/economia/2025/03/02/1042689/"
"La construcción desacelera en Santa Cruz","
 Por primera vez. la producción y la venta de cemento ...","Economía","Daniel Zenteno","2 de marzo de 2025","https://www.la-razon.com/economia/2025/03/02/1042690/"
"Miles de turcos protestan por el arresto del principal rival de Erdogan","
 Cientos de miles de personas se movilizaron en la tercera ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/miles-de-turcos-protestan-por-el-arresto-del-principal-rival-de-erdogan/"
"ANH detalla desvío ilegal de combustible en Caranavi tras hallazgo de cisternas","
 Las autoridades identificaron desconexión de GPS y falta de hoja ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/1050417/"
"Morales acusa a Arce de conocer la situación del gas y no hacer observaciones","
 El exmandatario considera que el actual presidente intenta “lavarse las ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/morales-acusa-a-arce-de-conocer-la-situacion-del-gas-y-no-hacer-observaciones/"
"Pese al acuerdo, Choferes dan plazo de 48 horas para destitución de autoridades","
 Caso contrario, el sector del transporte acatará el paro de ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/pese-al-acuerdo-choferes-dan-plazo-de-48-horas-para-destitucion-de-autoridades/"
"YPFB Refinación reporta ingresos récord de $us 968 millones en 2024","
 La empresa estatal invirtió $us 17,81 millones en proyectos estratégicos, ...","Economía","Daniel Zenteno","1 de marzo de 2025","https://www.la-razon.com/economia/2025/03/01/ypfb-refinacion-reporta-ingresos-record-de-us-968-millones-en-2024/"
"Transporte denuncia que hay 700 cisternas varadas en Paraguay a la espera de cargar diésel","
 Según la Cámara de Transporte Pesado de Bolivia, las filas ...","Economía","Daniel Zenteno","1 de marzo de 2025","https://www.la-razon.com/economia/2025/03/01/transporte-denuncia-que-hay-700-cisternas-varadas-en-paraguay-a-la-espera-de-cargar-diesel/"
